"030040160011";0;5;"2016-05-10";2;"1060";3;0;3;2;1;2;508;0;0;0;1050;2;1;01;1;1;1;3;8;0;0;00;1;01;00;;3;26;"07";3;0;1;0;1;1;1000;2;1;1;"";"";"-802496,634";"-1070206,451";"-802496,859";"-1070206,11";"";"";"";"dálnice";"D5";"3069764";"";"Souhlasnýsesmìremúseku";"Pomalý";"560251";"";"GN_V0.1UIR-ADR_410";"2"
"030040160012";0;5;"2016-05-19";4;"1560";1;3;0;1;1;2;502;0;0;1;1300;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;5;13;"12";9;0;1;1;1;3;800;3;1;1;"-808143,766";"-1071295,235";"-808143,766";"-1071295,235";"-808143,785";"-1071294,831";"";"";"";"dálnice";"D5";"368043";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160013";0;5;"2016-05-22";0;"1730";1;4;0;1;1;2;508;0;0;1;530;2;1;01;1;1;1;3;1;0;0;00;1;04;00;;3;13;"08";1;0;1;0;1;3;200;2;1;1;"-793526,699";"-1065906,216";"-793526,699";"-1065906,216";"-793522,655";"-1065912,604";"";"";"";"dálnice";"D5";"715142";"";"Souhlasnýsesmìremúseku";"Pomalý";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040160014";0;5;"2016-05-28";6;"1242";1;4;0;1;1;2;508;0;0;1;4040;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;31;"09";9;0;1;0;1;3;1500;2;1;1;"-800570,571";"-1069434,465";"-800542,724";"-1069431,788";"-800542,533";"-1069432,749";"";"";"";"dálnice";"D5";"3069771";"";"Souhlasnýsesmìremúseku";"Pomalý";"559814";"";"GN_V0.1UIR-ADR_410";"2"
"030040160015";6;;"2016-06-04";6;"1420";1;3;0;1;1;2;403;0;0;4;2000;2;1;01;1;1;1;0;1;3;3;00;4;02;10;6;3;27;"02";1;0;1;0;1;5;500;2;1;1;"";"";"-803517,224";"-1076765,033";"-803517,221";"-1076765,03";"Hrádek";"DružbyXPožárníkù";"";"místníkomunikace";"";"2846140";"";"";"Pomalý";"559822";"536865";"GN_V0.1UIR-ADR_410";"1"
"030040160016";0;5;"2016-06-08";3;"1228";3;0;4;2;1;2;508;0;0;0;12700;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;7;62;"15";3;0;1;0;1;3;1000;4;2;1;"-791330,011";"-1064251,256";"-791326,262";"-1064252,863";"-791326,23";"-1064253,147";"";"";"";"dálnice";"D5";"2359611";"";"Souhlasnýsesmìremúseku";"Pomalý";"559903";"";"GN_V0.1UIR-ADR_410";"2"
"030040160017";0;5;"2016-06-15";3;"0822";1;2;0;1;1;2;512;0;0;2;2400;2;3;01;4;3;1;3;2;0;0;00;1;04;00;;3;07;"03";1;0;1;0;1;1;200;2;1;1;"-817147,482";"-1073675,077";"-817144,804";"-1073672,935";"-817145,653";"-1073671,827";"";"";"";"dálnice";"D5";"1731688";"";"Souhlasnýsesmìremúseku";"Pomalý";"558371";"";"GN_V0.1UIR-ADR_410";"2"
"030040160018";0;5;"2016-06-26";0;"2120";1;2;0;2;1;0;305;0;0;0;1000;2;1;01;1;2;1;3;1;0;0;00;1;02;00;;3;35;"03";1;0;4;0;1;3;0;9;;;"-804404,082";"-1071151,061";"-804407,831";"-1071153,203";"-804407,787";"-1071153,465";"";"";"";"dálnice";"D5";"3069531";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160019";0;5;"2016-07-12";2;"0100";3;0;4;2;1;2;203;0;0;0;3330;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;41;"14";3;0;1;0;1;3;2000;2;1;1;"-806273,211";"-1071242,179";"-806351,935";"-1071238,431";"-806351,929";"-1071238,616";"";"";"";"dálnice";"D5";"1344763";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160020";0;5;"2016-07-14";4;"0260";1;4;0;2;1;2;204;0;0;0;300;2;3;01;4;7;1;3;1;0;0;00;1;02;00;;5;12;"14";3;0;1;0;1;1;300;2;1;1;"-794368,072";"-1067126,485";"-794368,072";"-1067126,485";"-794364,626";"-1067127,973";"";"";"";"dálnice";"D5";"1344562";"";"Souhlasnýsesmìremúseku";"Pomalý";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040160021";0;5;"2016-08-17";3;"1535";1;1;0;1;1;2;501;1;0;2;9160;2;1;01;1;1;1;3;1;0;0;00;1;04;00;;3;39;"95";1;0;1;0;3;1;300;2;2;1;"-796131,331";"-1068398,537";"-796131,331";"-1068398,537";"-796131,693";"-1068397,585";"";"";"";"dálnice";"D5";"1597711";"";"Souhlasnýsesmìremúseku";"Pomalý";"560014";"";"GN_V0.1UIR-ADR_410";"2"
"030040160022";0;5;"2016-09-01";4;"0160";3;0;4;2;1;2;508;0;0;0;1080;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"02";1;0;1;0;1;1;200;3;1;1;"-792231,058";"-1064694,141";"-792231,058";"-1064694,141";"-792231,673";"-1064693,575";"";"";"";"dálnice";"D5";"3069753";"";"Souhlasnýsesmìremúseku";"Pomalý";"559903";"";"GN_V0.1UIR-ADR_410";"2"
"030040160023";6;;"2016-09-07";3;"0410";2;0;0;2;1;0;508;0;0;0;800;2;1;01;1;4;1;0;0;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"-807114,368";"-1071285,055";"-807114,368";"-1071285,055";"-807114,469";"-1071281,309";"";"";"";"místníkomunikace";"";"2843391";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160024";0;5;"2016-09-15";4;"1645";3;0;4;2;1;2;508;0;0;0;1200;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;5;12;"05";3;1;1;0;1;3;400;2;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2"
"030040160025";0;5;"2016-09-16";5;"2005";3;0;4;2;1;2;204;0;0;0;3380;2;3;01;4;6;1;3;1;0;0;00;1;01;00;;3;39;"12";3;1;1;0;1;1;500;2;1;1;"-794183,392";"-1066698,012";"-794175,894";"-1066696,941";"-794176,143";"-1066696,833";"";"";"";"dálnice";"D5";"1828718";"";"Souhlasnýsesmìremúseku";"Pomalý";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040160026";0;5;"2016-09-17";6;"1615";3;0;4;2;1;2;204;0;0;0;1100;2;3;01;4;3;1;1;1;0;0;00;3;01;00;;3;07;"08";1;1;1;0;1;1;300;3;1;1;"-813241,456";"-1072213,285";"-813241,456";"-1072213,285";"-813237,845";"-1072209,767";"";"";"";"dálnice";"D5";"1439865";"";"Souhlasnýsesmìremúseku";"Rychlý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040160027";0;5;"2016-09-20";2;"1040";1;4;0;1;1;6;508;0;0;1;4500;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;21;"12";9;0;1;0;1;1;3000;2;4;1;"-809420,172";"-1071491,422";"-809388,041";"-1071483,389";"-809387,709";"-1071484,57";"";"";"";"dálnice";"D5";"1472745";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160028";0;5;"2016-09-25";0;"1060";3;0;4;2;1;2;508;0;0;0;10600;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;7;40;"15";9;0;1;0;1;1;500;3;1;1;"-827692,211";"-1076804,427";"-827688,998";"-1076795,323";"-827689,035";"-1076795,502";"";"";"";"dálnice";"D5";"827692";"";"Souhlasnýsesmìremúseku";"Pomalý";"557676";"";"GN_V0.1UIR-ADR_410";"2"
"030040160029";0;5;"2016-09-26";1;"1200";2;0;0;1;1;2;201;0;1;0;9800;2;1;01;1;1;1;3;1;3;4;00;1;03;00;;7;40;"03";3;0;1;0;1;1;3000;3;1;1;"-809665,599";"-1071569,114";"-809665,599";"-1071569,114";"-809665,152";"-1071570,4";"";"";"";"dálnice";"D5";"715808";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160030";0;5;"2016-10-02";0;"1520";3;0;4;2;1;2;204;0;0;0;1280;2;3;01;3;3;1;3;1;0;0;00;2;01;00;;3;04;"05";9;1;1;0;1;3;800;2;1;1;"-812635,17";"-1072238,447";"-812634,821";"-1072246,393";"-812634,82";"-1072246,411";"";"";"";"dálnice";"D5";"1761435";"";"Souhlasnýsesmìremúseku";"Pomalý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040160031";0;5;"2016-10-02";0;"1815";3;0;9;1;1;2;204;0;0;1;1060;2;3;01;4;1;1;3;3;0;0;00;1;01;00;;3;07;"10";1;1;1;0;3;1;1000;2;1;1;"-794220,587";"-1066781,017";"-794220,587";"-1066781,017";"-794214,038";"-1066783,868";"";"";"";"dálnice";"D5";"1828718";"";"Souhlasnýsesmìremúseku";"Pomalý";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040160032";0;5;"2016-10-04";2;"1310";3;0;4;2;1;2;204;0;0;0;850;2;3;01;3;1;1;3;1;3;5;00;5;01;29;9;7;62;"04";3;1;1;1;1;11;500;3;1;1;"-813271,584";"-1072169,742";"-813271,584";"-1072169,742";"-813273,71";"-1072171,738";"";"";"";"dálnice";"D5";"1556576";"";"Souhlasnýsesmìremúseku";"Pomalý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040160033";0;5;"2016-10-05";3;"1830";3;0;9;1;1;2;204;0;0;1;4760;2;3;01;4;1;1;3;1;0;0;00;1;01;00;;3;02;"08";1;1;1;0;1;1;3000;2;1;1;"-794221,078";"-1066781,394";"-794221,078";"-1066781,394";"-794214,266";"-1066784,39";"";"";"";"dálnice";"D5";"1344562";"";"Souhlasnýsesmìremúseku";"Pomalý";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040160034";0;5;"2016-10-06";4;"1230";9;0;0;1;1;2;204;0;0;1;500;2;3;01;4;1;1;0;1;3;5;05;5;01;23;9;3;39;"04";1;1;1;0;1;11;500;2;1;1;"-812900,474";"-1072373,526";"-812900,474";"-1072373,526";"-812903,434";"-1072370,213";"";"";"";"dálnice";"D5";"2537150";"";"Souhlasnýsesmìremúseku";"Pomalý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040160035";0;5;"2016-10-06";4;"2345";3;0;4;2;1;2;204;0;0;0;2180;2;3;01;4;7;1;3;1;3;5;00;1;01;00;;3;35;"11";3;1;1;0;1;1;500;2;1;1;"-794187,228";"-1066711,275";"-794187,228";"-1066711,275";"-794183,196";"-1066713,031";"";"";"";"dálnice";"D5";"1828718";"";"Souhlasnýsesmìremúseku";"Pomalý";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040160036";0;5;"2016-03-30";3;"2560";3;0;4;2;1;0;502;0;0;0;800;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-808720,925";"-1071336,189";"-808720,925";"-1071336,189";"-808720,392";"-1071339,434";"";"";"";"dálnice";"D5";"715744";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160037";0;5;"2016-03-30";3;"2560";3;0;4;2;1;0;502;0;0;0;680;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-814096,471";"-1072883,596";"-814096,471";"-1072883,596";"-814094,328";"-1072888,29";"";"";"";"dálnice";"D5";"721316";"";"Souhlasnýsesmìremúseku";"Pomalý";"558460";"";"GN_V0.1UIR-ADR_410";"2"
"030040160038";0;5;"2016-03-30";3;"2560";3;0;4;2;1;0;508;0;0;0;1360;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-817595,306";"-1074027,059";"-817595,306";"-1074027,059";"-817598,8";"-1074021,875";"";"";"";"dálnice";"D5";"827727";"";"Souhlasnýsesmìremúseku";"Rychlý";"558371";"";"GN_V0.1UIR-ADR_410";"2"
"030040160039";0;5;"2016-03-30";3;"2560";3;0;4;2;1;0;511;0;0;0;1600;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-817902,577";"-1074210,371";"-817902,577";"-1074210,371";"-817905,398";"-1074204,879";"";"";"";"dálnice";"D5";"3069520";"";"Souhlasnýsesmìremúseku";"Rychlý";"558371";"";"GN_V0.1UIR-ADR_410";"2"
"030040160040";0;5;"2016-03-30";3;"2560";3;0;4;2;1;0;508;0;0;0;520;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-817936,708";"-1074228,727";"-817936,708";"-1074228,727";"-817939,864";"-1074222,584";"";"";"";"dálnice";"D5";"3069520";"";"Souhlasnýsesmìremúseku";"Pomalý";"558371";"";"GN_V0.1UIR-ADR_410";"2"
"030040160041";0;5;"2016-03-30";3;"2560";3;0;4;2;1;0;511;0;0;0;1680;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-792466,607";"-1064997,527";"-792466,607";"-1064997,527";"-792472,202";"-1064993,298";"";"";"";"dálnice";"D5";"3069751";"";"Souhlasnýsesmìremúseku";"Rychlý";"559903";"";"GN_V0.1UIR-ADR_410";"2"
"030040160042";0;5;"2016-03-30";3;"2560";3;0;4;2;1;0;508;0;0;0;560;2;1;01;1;1;1;3;1;3;5;00;5;01;22;9;17;;"XX";;;;;;;0;;;;"-812821,341";"-1072258,995";"-812856,15";"-1072270,241";"-812856,207";"-1072269,99";"";"";"";"dálnice";"D5";"1439867";"";"Souhlasnýsesmìremúseku";"Pomalý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040160043";0;5;"2016-03-30";3;"2560";3;0;9;2;1;0;502;0;0;0;147;2;1;01;1;1;1;5;8;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-810405,32";"-1071872,573";"-810405,32";"-1071872,573";"-810402,402";"-1071879,022";"";"";"";"dálnice";"D5";"715816";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160044";0;5;"2016-03-30";3;"2560";3;0;4;2;1;0;502;0;0;0;1920;2;0;01;1;1;1;3;3;0;0;00;3;01;00;;17;;"XX";;;;;;;0;;;;"-798288,248";"-1069387,329";"-798288,248";"-1069387,329";"-798287,521";"-1069394,726";"";"";"";"dálnice";"D5";"2359626";"";"Souhlasnýsesmìremúseku";"Pomalý";"559814";"";"GN_V0.1UIR-ADR_410";"2"
"030040160045";0;5;"2016-10-12";3;"2015";3;0;9;1;1;2;508;0;0;1;3312;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"14";3;0;1;0;1;1;3000;2;1;1;"-791533,635";"-1064267,681";"-791533,635";"-1064267,681";"-791531,745";"-1064275,911";"";"";"";"dálnice";"D5";"2359612";"";"Souhlasnýsesmìremúseku";"Pomalý";"559903";"";"GN_V0.1UIR-ADR_410";"2"
"030040160046";0;5;"2016-08-13";6;"2560";3;0;4;2;1;0;508;0;0;0;1040;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-806726,259";"-1071229,51";"-806730,008";"-1071237,542";"-806730,013";"-1071237,364";"";"";"";"dálnice";"D5";"715739";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160047";0;5;"2016-10-05";3;"2560";3;0;4;2;1;0;508;0;0;0;1400;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-791975,125";"-1064455,997";"-791968,699";"-1064458,139";"-791968,177";"-1064458,951";"";"";"";"dálnice";"D5";"2537005";"";"Souhlasnýsesmìremúseku";"Pomalý";"559903";"";"GN_V0.1UIR-ADR_410";"2"
"030040160048";0;5;"2016-10-16";0;"1445";3;0;4;2;1;2;508;0;0;0;1700;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;26;"99";1;0;1;0;1;3;900;2;1;1;"-829677,662";"-1073189,388";"-829677,662";"-1073189,388";"-829672,434";"-1073185,846";"";"";"";"dálnice";"D5";"1313861";"";"Souhlasnýsesmìremúseku";"Pomalý";"559164";"";"GN_V0.1UIR-ADR_410";"2"
"030040160049";0;5;"2016-10-18";2;"1430";1;2;0;2;1;0;508;0;0;0;200;2;1;01;1;1;1;3;1;3;5;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-818781,751";"-1074785,668";"-818792,997";"-1074774,422";"-818791,619";"-1074775,821";"";"";"";"dálnice";"D5";"1439885";"";"Souhlasnýsesmìremúseku";"Pomalý";"558371";"";"GN_V0.1UIR-ADR_410";"2"
"030040160050";0;5;"2016-10-28";5;"0060";1;4;0;1;1;2;508;0;0;1;3800;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;3;35;"92";1;0;1;0;1;3;400;3;1;1;"-816799,558";"-1073444,66";"-816799,558";"-1073444,66";"-816798,94";"-1073445,778";"";"";"";"dálnice";"D5";"376294";"";"Souhlasnýsesmìremúseku";"Pomalý";"540561";"";"GN_V0.1UIR-ADR_410";"2"
"030040160051";0;5;"2016-11-06";0;"1640";3;0;4;2;1;2;204;0;0;0;1360;2;3;01;1;2;1;3;1;0;0;00;1;01;00;;3;04;"00";1;0;1;0;1;3;400;2;1;1;"-812654,715";"-1072258,457";"-812653,644";"-1072257,385";"-812655,446";"-1072249,308";"";"";"";"dálnice";"D5";"1439871";"";"Souhlasnýsesmìremúseku";"Pomalý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040160052";0;5;"2016-11-08";2;"1823";1;4;0;2;1;2;508;0;0;0;2844;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;6;40;"16";3;0;1;0;1;3;0;3;1;1;"-795043,544";"-1067968,739";"-795043,544";"-1067968,739";"-795047,213";"-1067962,454";"";"";"";"dálnice";"D5";"3069759";"";"Souhlasnýsesmìremúseku";"Pomalý";"560014";"";"GN_V0.1UIR-ADR_410";"2"
"030040160053";0;5;"2016-11-07";1;"2560";3;0;4;2;1;0;508;0;0;0;1600;2;1;01;1;1;1;3;2;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-794542,677";"-1067463,814";"-794542,677";"-1067463,814";"-794538,367";"-1067466,635";"";"";"";"dálnice";"D5";"1344562";"";"Souhlasnýsesmìremúseku";"Pomalý";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040160054";0;5;"2016-11-10";4;"0630";1;2;0;2;1;9;508;0;0;0;800;2;3;01;1;6;1;3;1;0;0;00;1;02;00;;3;26;"08";1;0;1;0;1;1;800;2;5;1;"-806575,323";"-1071226,117";"-806575,323";"-1071226,117";"-806575,156";"-1071233,183";"";"";"";"dálnice";"D5";"1344761";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160055";0;5;"2016-11-21";1;"1660";3;0;4;2;1;6;203;0;0;0;2480;2;3;01;2;7;1;3;1;0;0;00;1;01;00;;4;39;"07";3;1;1;1;1;1;700;3;4;1;"-808886,534";"-1071400,639";"-808843,693";"-1071359,939";"-808843,736";"-1071359,675";"";"";"";"dálnice";"D5";"1344774";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040160056";0;5;"2016-12-11";0;"1260";3;0;9;2;1;4;204;0;0;0;400;2;3;01;4;3;1;0;1;3;5;05;5;01;23;9;3;39;"04";1;1;1;1;1;23;300;2;3;1;"-813031,51";"-1072438,999";"-813031,51";"-1072438,999";"-813031,125";"-1072440,881";"";"";"";"dálnice";"D5";"2537150";"";"Souhlasnýsesmìremúseku";"Pomalý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040160057";3;11732;"2016-12-15";4;"1020";3;0;2;2;1;2;504;0;0;0;200;6;1;01;1;1;1;1;8;0;0;08;1;01;00;;3;39;"11";12;0;1;0;1;1;200;3;1;1;"-806552,52";"-1074093,813";"-806552,52";"-1074093,813";"-806549,481";"-1074094,049";"Rokycany";"Veselská";"";"silnice3.tøídy";"11732";"1436486";"";"Opaènýkesmìruúseku";"Pomalý";"559717";"539325";"GN_V0.1UIR-ADR_410";"1"
"030040160058";0;5;"2016-12-20";2;"0505";2;0;0;2;1;2;508;0;0;0;4500;2;1;01;1;6;1;2;1;0;0;00;1;02;00;;5;35;"15";3;0;1;0;1;1;4000;2;1;1;"-809949,014";"-1071676,653";"-809949,014";"-1071676,653";"-809949,343";"-1071675,807";"";"";"";"dálnice";"D5";"715808";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030041161001";0;5;"2016-01-03";0;"1335";3;0;4;2;1;2;204;0;0;0;700;3;3;01;1;1;1;3;1;0;0;00;1;01;00;;3;48;"04";9;1;1;0;1;3;500;2;1;1;"-871830,717";"-1067032,238";"-871830,717";"-1067032,238";"-871828,046";"-1067036,266";"";"";"";"dálnice";"D5";"3069722";"";"Opaènýkesmìruúseku";"Pomalý";"561151";"";"GN_V0.1UIR-ADR_410";"2"
"030041161002";0;5;"2016-01-03";0;"1505";3;0;3;2;1;2;508;0;0;0;450;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;13;"10";1;0;1;0;1;1;400;2;1;1;"-855024,872";"-1068288,732";"-855024,872";"-1068288,732";"-855033,156";"-1068298,329";"";"";"";"dálnice";"D5";"715260";"";"Souhlasnýsesmìremúseku";"Pomalý";"560928";"";"GN_V0.1UIR-ADR_410";"2"
"030041161003";0;5;"2016-01-04";1;"1060";3;0;4;2;1;2;204;0;0;0;900;3;5;01;5;3;1;3;1;0;0;00;1;01;00;;3;39;"10";9;1;1;0;1;1;800;2;1;1;"-835066,409";"-1072651,317";"-835066,409";"-1072651,317";"-835065,827";"-1072657,538";"";"";"";"dálnice";"D5";"1597709";"";"Souhlasnýsesmìremúseku";"Pomalý";"546411";"";"GN_V0.1UIR-ADR_410";"2"
"030041161004";0;5;"2016-01-04";1;"1240";3;0;4;2;1;2;204;0;0;0;1150;3;5;01;1;1;1;3;1;0;0;00;1;01;00;;8;26;"10";9;1;1;0;1;1;800;4;1;1;"-846137,286";"-1070356,801";"-846137,286";"-1070356,801";"-846135,743";"-1070362,325";"";"";"";"dálnice";"D5";"1344714";"";"Souhlasnýsesmìremúseku";"Pomalý";"503916";"";"GN_V0.1UIR-ADR_410";"2"
"030041161005";0;5;"2016-01-04";1;"1460";3;0;9;2;1;2;204;0;0;0;920;3;5;01;5;3;1;3;1;0;0;00;1;01;00;;3;02;"06";9;1;1;0;1;1;800;2;1;1;"-850636,026";"-1070377,488";"-850636,026";"-1070377,488";"-850636,028";"-1070379,069";"";"";"";"dálnice";"D5";"1761806";"";"Souhlasnýsesmìremúseku";"Pomalý";"560928";"";"GN_V0.1UIR-ADR_410";"2"
