"010044214038";0;8;"2021-03-10";3;"0510";1;4;0;2;1;2;508;0;0;0;2200;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;5;35;"18";9;0;0;0;1;1;2000;2;2;1;"-752675,906";"-1004421,806";"-752678,583";"-1004424,483";"-752675,48";"-1004423,012";"";"";"";"dálnice";"D8";"3069811";"";"Souhlasnýsesmìremúseku";"Pomalý";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044214048";0;8;"2021-03-28";0;"2310";3;0;9;2;1;0;508;0;0;0;50;2;1;01;1;4;1;3;0;0;0;09;1;01;00;;3;39;"03";1;0;3;0;1;1;0;9;;;"-760533,886";"-996390,57";"-760533,886";"-996390,57";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214053";0;8;"2021-03-31";3;"0945";1;4;0;1;1;2;508;1;0;0;9300;2;1;01;1;1;1;3;1;2;0;00;1;03;00;;5;26;"20";9;0;1;1;3;1;5000;0;0;1;"-759236,523";"-998216,748";"-759236,523";"-998216,748";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214057";0;8;"2021-04-08";4;"2110";1;2;0;2;1;2;411;0;0;0;600;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;7;10;"16";9;0;1;0;1;1;100;3;1;1;"-761698,484";"-994015,001";"-761698,484";"-994015,001";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214060";0;8;"2021-04-14";3;"1005";3;0;4;2;1;2;508;0;0;0;2000;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;6;40;"19";3;0;1;0;1;3;300;3;2;1;"-748260,14";"-1015071,504";"-748260,14";"-1015071,504";"-748252,92";"-1015065,998";"";"";"";"dálnice";"D8";"3662953";"";"Souhlasnýsesmìremúseku";"Pomalý";"534978";"";"GN_V0.1UIR-ADR_410";"2"
"010044214073";0;8;"2021-04-28";3;"0105";3;0;4;2;1;2;203;0;0;0;1200;2;1;01;1;6;1;3;3;0;0;00;1;01;00;;3;39;"20";3;0;1;0;1;1;1100;2;1;1;"-749810,626";"-1010974,184";"-749810,626";"-1010974,184";"-749811,474";"-1010974,815";"";"";"";"dálnice";"D8";"709879";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044214078";0;8;"2021-05-02";0;"1535";3;0;4;2;1;2;508;0;0;0;4250;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;02;"11";9;0;0;0;1;1;2000;2;1;1;"-751396,305";"-1007909,509";"-751396,305";"-1007909,509";"-751395,881";"-1007909,239";"";"";"";"dálnice";"D8";"3514240";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044214079";0;8;"2021-05-05";3;"0145";5;0;0;2;4;0;100;0;0;0;550;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;7;10;"16";3;0;0;0;1;1;500;4;1;1;"-761000,86";"-995283,281";"-761000,86";"-995283,281";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214082";0;8;"2021-05-10";1;"0415";5;0;0;2;4;0;100;0;0;0;600;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"08";3;0;1;0;1;3;500;2;1;1;"-752589,383";"-1004651,379";"-752589,383";"-1004651,379";"-752587,03";"-1004650,379";"";"";"";"dálnice";"D8";"3069810";"";"Souhlasnýsesmìremúseku";"Pomalý";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044214084";0;8;"2021-05-11";2;"0210";5;0;0;2;4;0;100;0;0;0;350;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;35;"08";9;0;1;0;1;1;300;2;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2"
"010044214086";0;8;"2021-05-12";3;"1310";3;0;9;2;1;2;508;0;0;0;50;2;3;01;3;3;1;3;1;0;0;00;1;01;00;;3;17;"02";3;0;1;0;1;1;0;3;1;1;"-760530,247";"-996390,188";"-760530,247";"-996390,188";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214088";0;8;"2021-05-13";4;"0645";3;0;9;2;1;0;504;0;0;0;100;3;3;01;3;3;1;3;0;0;0;09;1;01;00;;3;13;"";9;0;1;0;1;1;0;9;;;"-760528,168";"-996384,643";"-760528,168";"-996384,643";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214094";0;8;"2021-05-16";0;"1515";1;3;0;2;1;2;508;0;0;0;6000;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;13;"09";9;0;1;0;1;1;600;3;2;1;"-750752,11";"-1008996,49";"-750752,11";"-1008996,49";"-750751,025";"-1008996,008";"";"";"";"dálnice";"D8";"3502944";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044214099";0;8;"2021-05-19";3;"1005";1;4;0;2;1;2;201;0;0;0;1500;2;3;01;1;1;1;3;1;0;0;00;1;02;00;;3;32;"18";9;0;1;0;1;1;800;2;1;1;"-751687,605";"-1007375,796";"-751687,605";"-1007375,796";"-751691,115";"-1007377,427";"";"";"";"dálnice";"D8";"3514240";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044214100";0;8;"2021-05-19";3;"1730";3;0;4;2;1;2;511;0;0;0;2700;2;1;01;1;1;1;3;3;0;0;00;3;01;00;;7;48;"16";3;0;1;0;1;1;900;3;1;1;"-759405,099";"-997893,363";"-759405,099";"-997893,363";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214101";0;8;"2021-05-19";3;"2305";5;0;0;2;4;0;100;0;0;0;350;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;47;"10";9;0;1;1;1;3;300;2;1;1;"-759405,083";"-997893,253";"-759405,083";"-997893,253";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214104";0;8;"2021-05-23";0;"1335";3;0;4;2;1;2;508;0;0;0;4750;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;5;26;"09";9;0;1;0;1;1;1500;3;2;1;"-759810,325";"-997421,006";"-759810,325";"-997421,006";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214105";0;8;"2021-05-24";1;"0035";5;0;0;2;4;0;100;0;0;0;900;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"16";1;0;1;0;1;3;800;3;1;1;"-752617,466";"-1004604,534";"-752599,259";"-1004590,076";"-752599,393";"-1004590,135";"";"";"";"dálnice";"D8";"3069811";"";"Souhlasnýsesmìremúseku";"Pomalý";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044214108";0;8;"2021-05-27";4;"1800";1;3;0;2;1;2;305;0;0;0;1000;2;1;01;1;6;1;3;1;0;0;00;1;03;00;;4;26;"16";1;0;1;0;1;1;0;3;1;1;"-756501,306";"-1001247,957";"-756501,306";"-1001247,957";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214109";0;8;"2021-05-30";0;"0435";3;0;4;2;1;2;203;0;0;0;3000;2;1;01;1;2;1;3;1;0;0;00;1;01;00;;7;10;"15";6;0;1;0;1;1;700;3;1;1;"-757994,482";"-1000455,057";"-757994,482";"-1000455,057";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214110";0;8;"2021-05-31";1;"1318";1;4;0;1;1;2;201;0;0;2;7400;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;5;19;"20";3;0;1;1;1;1;1000;2;1;1;"-757994,482";"-1000455,057";"-757994,482";"-1000455,057";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214113";0;8;"2021-06-09";3;"0135";5;0;0;2;4;0;100;0;0;0;1100;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;7;26;"20";3;0;1;0;1;1;1000;3;1;1;"-751968,341";"-1006648,024";"-751968,341";"-1006648,024";"-751971,889";"-1006649,071";"";"";"";"dálnice";"D8";"3532581";"";"Souhlasnýsesmìremúseku";"Pomalý";"565474";"";"GN_V0.1UIR-ADR_410";"2"
"010044214114";0;8;"2021-06-10";4;"0125";5;0;0;2;4;0;100;0;0;0;900;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;7;40;"19";9;0;1;0;1;3;800;3;1;1;"-758649,489";"-999718,32";"-758649,489";"-999718,32";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214115";0;8;"2021-06-10";4;"2345";5;0;0;2;4;0;100;0;0;0;1500;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;26;"05";1;0;1;1;1;3;600;2;1;1;"-759529,493";"-997751,36";"-759529,493";"-997751,36";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214121";0;8;"2021-06-18";5;"1205";1;1;0;2;1;2;516;0;0;0;400;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;4;60;"06";1;0;1;0;1;3;0;3;1;1;"-751686,369";"-1007435,6";"-751686,369";"-1007435,6";"-751678,31";"-1007431,605";"";"";"";"dálnice";"D8";"1436147";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044214127";0;8;"2021-06-25";5;"1457";2;0;0;2;1;0;508;0;0;0;200;2;1;01;1;1;1;0;0;0;0;00;1;02;00;;7;99;"";0;0;1;0;1;3;0;9;;;"-760636,118";"-996402,205";"-760636,118";"-996402,205";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214128";0;8;"2021-06-25";5;"1152";3;0;4;2;1;2;204;0;0;0;2000;2;3;01;1;1;1;3;1;0;0;00;1;01;00;;5;35;"14";2;1;1;0;1;1;1500;2;1;1;"-761167,732";"-994806,043";"-761167,732";"-994806,043";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214133";0;8;"2021-07-01";4;"1504";3;0;4;2;1;2;204;0;0;0;2300;2;3;01;4;3;1;3;1;0;0;00;1;01;00;;3;47;"18";1;1;1;0;1;3;800;2;1;1;"-751543,784";"-1007858,742";"-751543,784";"-1007858,742";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214134";0;8;"2021-07-02";5;"0920";3;0;4;2;1;2;508;0;0;0;2200;2;3;01;4;3;1;3;1;0;0;00;1;01;00;;5;35;"15";9;0;1;0;1;1;800;3;1;1;"-758858,823";"-999295,736";"-758858,823";"-999295,736";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214136";0;8;"2021-07-03";6;"1100";3;0;3;1;1;2;205;1;0;0;550;2;1;01;1;1;1;0;8;0;0;00;3;01;00;;2;16;"02";1;1;1;0;1;3;500;2;1;1;"-754908,15";"-1001896,45";"-754908,15";"-1001896,45";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214142";0;8;"2021-07-07";3;"1330";1;3;0;2;1;2;508;0;0;0;50;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;5;26;"17";9;0;1;0;1;1;0;3;1;1;"-750681,024";"-1009163,318";"-750681,024";"-1009163,318";"-750683,511";"-1009164,229";"";"";"";"dálnice";"D8";"3455869";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044214143";0;8;"2021-07-08";4;"0130";5;0;0;2;4;0;100;0;0;0;750;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;47;"17";9;0;1;1;1;3;700;2;1;1;"-758451,494";"-1000004,049";"-758451,494";"-1000004,049";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214146";0;8;"2021-07-08";4;"2015";3;0;4;2;1;2;204;0;0;0;2750;2;3;01;4;1;1;3;1;0;0;00;1;01;00;;3;04;"16";1;1;1;0;1;3;1500;2;1;1;"-753007,157";"-1003828,449";"-753007,157";"-1003828,449";"-753002,46";"-1003825,732";"";"";"";"dálnice";"D8";"3069810";"";"Souhlasnýsesmìremúseku";"Pomalý";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044214159";0;8;"2021-07-14";3;"2107";2;0;0;2;1;2;508;0;0;0;150;2;3;01;4;2;1;0;8;0;0;09;1;02;00;;5;32;"11";6;0;1;0;1;3;50;2;1;1;"-760682,093";"-996467,896";"-760682,093";"-996467,896";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214167";0;8;"2021-07-21";3;"2255";5;0;0;2;4;0;100;0;0;0;850;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;7;48;"19";9;0;0;0;1;1;800;3;1;1;"-753039,927";"-1003732,314";"-753039,927";"-1003732,314";"-753042,546";"-1003733,85";"";"";"";"dálnice";"D8";"3069811";"";"Souhlasnýsesmìremúseku";"Pomalý";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044214172";0;8;"2021-07-24";6;"1455";3;0;9;2;1;2;508;0;0;0;1600;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;04;"05";1;1;1;0;1;3;1200;2;1;1;"-751310,024";"-1008083,422";"-751310,024";"-1008083,422";"-751317,818";"-1008088,721";"";"";"";"místníkomunikace";"";"2542431";"";"";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044214173";0;8;"2021-07-24";6;"2350";5;0;0;2;4;0;100;0;0;0;600;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;48;"08";1;0;1;0;1;3;500;2;1;1;"-754008,188";"-1002515,376";"-754008,188";"-1002515,376";"-753996,429";"-1002503,417";"";"";"";"dálnice";"D8";"1362236";"";"Souhlasnýsesmìremúseku";"Pomalý";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044214177";0;8;"2021-07-26";1;"1815";3;0;9;1;1;2;204;0;1;3;2200;2;3;01;4;3;1;3;1;0;0;00;1;01;00;;3;27;"08";1;1;0;1;1;1;2000;2;1;1;"-759160,985";"-998415,161";"-759160,985";"-998415,161";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214179";0;8;"2021-07-27";2;"0415";3;0;4;2;1;2;508;0;0;0;600;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;25;"01";1;0;0;0;1;1;400;7;1;1;"-761974,774";"-993794,544";"-761974,774";"-993794,544";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214180";0;8;"2021-07-28";3;"0215";1;4;0;1;1;2;209;0;1;8;5395;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;5;19;"11";2;0;0;1;1;1;800;3;0;1;"-749910,454";"-1010853,216";"-749910,454";"-1010853,216";"-749903,677";"-1010848,454";"";"";"";"dálnice";"D8";"1361171";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044214189";0;8;"2021-08-03";2;"1500";3;0;4;2;1;2;209;0;0;0;2500;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;39;"18";3;0;1;1;1;3;2000;3;1;1;"-751744,424";"-1007422,069";"-751744,424";"-1007422,069";"-751750,473";"-1007416,787";"";"";"";"dálnice";"D8";"1436145";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044214190";0;8;"2021-08-04";3;"1505";3;0;3;2;1;2;508;0;0;0;550;6;1;01;1;1;1;3;3;0;0;00;1;01;00;;3;29;"08";1;0;1;0;1;1;400;2;1;1;"-759156,455";"-998472,191";"-759156,455";"-998472,191";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214191";0;8;"2021-08-04";3;"2019";3;0;9;2;1;2;204;0;0;0;1900;2;3;01;4;3;1;3;1;0;0;00;1;01;00;;3;39;"10";3;1;1;0;1;1;1000;2;1;1;"-749383,605";"-1011580,48";"-749383,605";"-1011580,48";"-749386,06";"-1011581,85";"";"";"";"dálnice";"D8";"1361211";"";"Souhlasnýsesmìremúseku";"Pomalý";"565300";"";"GN_V0.1UIR-ADR_410";"2"
"010044214192";0;8;"2021-08-04";3;"2128";3;0;9;2;1;2;201;0;0;0;1000;2;3;01;1;6;1;3;1;1;0;00;1;02;00;;3;02;"12";3;0;1;0;1;1;500;2;1;1;"-749366,261";"-1011617,825";"-749366,261";"-1011617,825";"-749366,3";"-1011617,846";"";"";"";"dálnice";"D8";"3069844";"";"Souhlasnýsesmìremúseku";"Pomalý";"565300";"";"GN_V0.1UIR-ADR_410";"2"
"010044214194";0;8;"2021-08-05";4;"1625";3;0;4;1;7;0;605;0;0;1;11450;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;7;48;"17";3;0;1;0;1;1;2500;3;1;1;"-751815,395";"-1007102,843";"-751815,395";"-1007102,843";"-751812,653";"-1007101,74";"";"";"";"dálnice";"D8";"1436150";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044214196";0;8;"2021-08-06";5;"1240";1;4;0;2;1;2;503;0;0;0;900;2;1;01;1;1;1;3;1;3;4;00;1;02;00;;3;16;"06";1;0;0;0;1;3;500;2;1;1;"-751942,235";"-1006786,896";"-751942,235";"-1006786,896";"-751942,117";"-1006786,857";"";"";"";"dálnice";"D8";"3512200";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044214197";0;8;"2021-08-06";5;"1435";3;0;3;1;1;2;508;0;0;1;1050;2;3;01;4;1;1;3;1;0;0;00;1;01;00;;3;39;"07";1;1;0;0;1;1;1000;2;1;1;"-750113,198";"-1010510,675";"-750113,198";"-1010510,675";"-750111,952";"-1010509,97";"";"";"";"dálnice";"D8";"2251416";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044214199";0;8;"2021-08-07";6;"2010";0;0;0;2;1;2;508;0;0;0;100;2;3;01;3;1;1;3;8;0;0;09;1;01;00;;3;39;"19";1;0;0;0;1;3;0;2;1;1;"-760736,617";"-996294,79";"-760736,617";"-996294,79";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214203";0;8;"2021-08-07";6;"2560";3;0;9;2;1;0;508;0;0;0;200;2;1;01;1;4;1;0;1;0;0;00;1;01;00;;5;99;"";0;0;0;0;1;3;0;9;;;"-760730,704";"-996289,004";"-760730,704";"-996289,004";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214205";0;8;"2021-08-10";2;"2305";5;0;0;2;4;0;100;0;0;0;150;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;7;40;"21";3;0;1;0;1;3;100;3;1;1;"-751683,646";"-1007440,249";"-751683,646";"-1007440,249";"-751675,923";"-1007436,421";"";"";"";"dálnice";"D8";"1436147";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044214219";0;8;"2021-08-27";5;"1720";3;0;4;2;1;2;204;0;0;0;1450;2;3;01;3;3;1;3;1;0;0;00;1;01;00;;5;35;"13";9;1;1;1;1;1;700;2;1;1;"-759088,515";"-998753,544";"-759088,515";"-998753,544";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214223";0;8;"2021-08-30";1;"1705";3;0;4;2;1;2;508;0;0;0;4500;2;3;01;4;1;1;3;1;0;0;00;1;01;00;;3;26;"06";9;0;0;1;1;1;1000;2;1;1;"";"";"-752090,911";"-1006202,614";"-752089,541";"-1006202,27";"";"";"";"dálnice";"D8";"3512198";"";"Souhlasnýsesmìremúseku";"Pomalý";"565474";"";"GN_V0.1UIR-ADR_410";"2"
"010044214224";0;8;"2021-08-30";1;"1706";1;4;0;2;1;2;503;0;0;0;1300;2;3;01;4;3;1;3;1;0;0;00;1;02;00;;7;19;"13";9;0;0;0;1;1;0;3;1;1;"-752133,383";"-1006004,966";"-752133,383";"-1006004,966";"-752137,342";"-1006005,918";"";"";"";"dálnice";"D8";"3512198";"";"Souhlasnýsesmìremúseku";"Pomalý";"565474";"";"GN_V0.1UIR-ADR_410";"2"
"010044214227";0;8;"2021-09-02";4;"1140";3;0;4;1;1;2;209;0;0;1;4200;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;39;"10";1;0;1;0;1;1;1200;2;1;1;"-761616,503";"-994105,54";"-761616,503";"-994105,54";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214238";0;8;"2021-09-12";0;"1430";3;0;9;2;1;2;508;0;0;0;700;2;1;01;1;1;1;3;1;0;0;10;1;01;00;;3;02;"10";9;0;1;0;1;1;200;2;1;1;"-760533,451";"-996397,596";"-760533,451";"-996397,596";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214241";0;8;"2021-09-13";1;"2250";1;3;0;2;1;2;508;0;0;0;100;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;5;26;"18";3;0;1;0;1;1;50;2;1;1;"-761684,234";"-994006,023";"-761684,234";"-994006,023";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214242";0;8;"2021-09-16";4;"0145";1;4;0;1;1;9;508;0;0;1;4300;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;3;02;"11";9;0;0;1;1;3;3000;3;5;1;"-754728,963";"-1001951,02";"-754728,963";"-1001951,02";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044214243";0;8;"2021-09-19";0;"1400";3;0;4;2;1;2;508;0;0;0;1200;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;3;35;"12";9;0;1;1;1;1;500;2;1;1;"-762341,883";"-993538,763";"-762341,883";"-993538,763";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
